uid,book_title,subject,summary,original_publisher,digital_publisher,format,language,copyright,author_name,published,resource_url,cover,thumbnail
827161ec-db18-40e5-aec0-ec1212d56bcf,"Kumar","nlbshtx:Personalities>>Biographies|nlbshtx:Arts>>Performing Arts>>Theatre|Chinnadurai, Kumarason, 1968-|Comedians--Singapore--Biography|Male comedians--Singapore--Biography|nlbdltx:Arts>>Theatre>>Acting|Personalities |Theatre |Comedians","Kumarason Chinnadurai (b. 10 August 1968, Singapore–), popularly known as Kumar, is a stand-up comedian, actor, host and drag queen. He made his name at the now defunct cabaret nightclub Boom Boom Room, and was for a time synonymous with the club as its headlining act. Having spent more than two decades in the entertainment industry, Kumar has amassed a string of television, stage and film credits. He has also launched a biography, in which he disclosed that he is gay, thus making him the sole openly gay public figure in Singapore.","na","National Library Board Singapore","text/html :. 32 KB, 3 p..","eng","na","admin","na","http://eresources.nlb.gov.sg/infopedia/articles/SIP_1860_2011-12-05.html","http://eservice.nlb.gov.sg/bookcoverwrapper/cover/827161ec-db18-40e5-aec0-ec1212d56bcf?s=MD","http://eservice.nlb.gov.sg/bookcoverwrapper/cover/827161ec-db18-40e5-aec0-ec1212d56bcf?s=SM"
f2f7c3a5-14dd-4018-ad29-5e4268780e5b,"Lee Tzu Pheng","nlbshtx:Personalities>>Biographies>>Authors>>Cultural Medallion Recipients|nlbshtx:Arts>>Literature>>English (Singapore) Literature>>Poetry|Lee, Tzu Pheng, 1946- --Biography|Women poets--Biography|Award winners--Singapore--Biography|nlbdltx:Language and literature>>Literatures>>East and Southeast Asian literature>>Singapore literature|Cultural Medallion Recipients (Literature) |Poetry","Lee Tzu Pheng (b. 13 May 1946, Singapore–) is one of Singapore’s distinguished poets. A retired university lecturer, she has published in anthologies and journals internationally. Her three volumes of poetry, Prospect of a Drowning (1980), Against the Next Wave (1988) and The Brink of an Amen (1991), have won awards given out by the National Book Development Council of Singapore (NBDCS). She is also a recipient of the Cultural Medallion for literature (1985), and other awards such as the Southeast Asia WRITE Award (1987), Gabriela Mistral Award (Chile, 1995) and the Montblanc-NUS Centre for the Arts Literary Award for English poetry (1996).","na","National Library Board Singapore","text/html :. 20 KB, 1 p..","eng","na","admin","na","http://eresources.nlb.gov.sg/infopedia/articles/SIP_447_2005-01-25.html","http://eservice.nlb.gov.sg/bookcoverwrapper/cover/f2f7c3a5-14dd-4018-ad29-5e4268780e5b?s=MD","http://eservice.nlb.gov.sg/bookcoverwrapper/cover/f2f7c3a5-14dd-4018-ad29-5e4268780e5b?s=SM"
e831e20c-b8cd-44d3-bd85-36abb2049a92,"Alex Abisheganaden","nlbshtx:Personalities>>Biographies>>Artists>>Cultural Medallion Recipients|nlbshtx:Arts>>Performing Arts>>Music|Abisheganaden, Alex--Biography|Award winners--Singapore--Biography|Guitarists--Singapore--Biography|nlbdltx:Arts>>Music>>Musical instruments and ensembles>>Guitar|Award winners |Music |Cultural Medallion Recipients (Music)","Alex Abisheganaden (b. 31 January 1926, Singapore–) is a musician who received the Cultural Medallion in 1988. He is Singapore’s first home-grown classical guitarist and double bassist, and has dedicated much of his life educating and popularising the performance of music on the guitar. Although his full-time career was in education, he developed an enviable reputation as a highly versatile musician, equally adept in classical, popular and traditional genres.","na","National Library Board Singapore","text/html :. 30 KB.","eng","na","admin","na","http://eresources.nlb.gov.sg/infopedia/articles/SIP_1360_2008-07-27.html","http://eservice.nlb.gov.sg/bookcoverwrapper/cover/e831e20c-b8cd-44d3-bd85-36abb2049a92?s=MD","http://eservice.nlb.gov.sg/bookcoverwrapper/cover/e831e20c-b8cd-44d3-bd85-36abb2049a92?s=SM"
e17c8e1f-41dc-4d44-927d-b7cff1053bbd,"Ivan Heng","nlbshtx:Personalities>>Biographies>>Artists>>Cultural Medallion Recipients|Heng, Ivan, 1963-|Artists--Singapore--Biography|Award winners--Singapore--Biography|Cultural Medallion Recipients (Theatre) |Award winners |nlbshtx:Arts>>Literature>>English (Singapore) Literature>>Drama|Actors-Singapore|Theatrical producers and directors-Singapore|Theatrical actors","Ivan Heng (b. 1963, Singapore–), an accomplished stage actor and director, is the founding artistic director of theatre company Wild Rice. He has acted and directed many Singapore theatre productions and his works have been performed internationally in Europe, Asia, America, Australia, New Zealand and Russia.","na","na","text/html :. .","eng","na","admin","na","http://eresources.nlb.gov.sg/infopedia/articles/SIP_2014-10-28_163126.html","http://eservice.nlb.gov.sg/bookcoverwrapper/cover/e17c8e1f-41dc-4d44-927d-b7cff1053bbd?s=MD","http://eservice.nlb.gov.sg/bookcoverwrapper/cover/e17c8e1f-41dc-4d44-927d-b7cff1053bbd?s=SM"
0face499-3407-4749-91c1-636141182db8,"The Trailers","nlbshtx:Arts>>Performing Arts>>Music|Bands (Music)--Singapore|Popular music--Singapore|nlbdltx:Arts>>Music>>Popular music|Music","The Trailers was a very popular Singapore band in the 1960s. Formed in 1964 by Victor Woo and Eric Tan, the band was a regular feature at live music venues and events, and had released a number of commercially successful records. Among these were some original compositions. The band is best known for its original hits, “Do It Right” and “Don’t Laugh (You’ll Cry)”.","na","National Library Board Singapore","text/html :. 19 KB, 2 p..","eng","na","admin","na","http://eresources.nlb.gov.sg/infopedia/articles/SIP_1657_2010-06-07.html","http://eservice.nlb.gov.sg/bookcoverwrapper/cover/0face499-3407-4749-91c1-636141182db8?s=MD","http://eservice.nlb.gov.sg/bookcoverwrapper/cover/0face499-3407-4749-91c1-636141182db8?s=SM"
2b0ddb7e-c581-4a0f-8807-c10538a09c99,"Singapore Progressive Party","nlbshtx:Politics and Government|Political parties--Singapore|Singapore--Politics and government|nlbdltx:Law and government>>Political process>>Political parties|Politics and Government","The Singapore Progressive Party (SPP) was a nationalistic party formed on 25 August 1947 to contest in the Legislative Council election in 1948. The conservative SPP stood for gradual change and was willing to work with the British to introduce steady constitutional reform by slowly increasing the pool of elected councillors and eventually creating a cabinet of ministers. The party dominated the general elections in 1948 and 1951, but was later displaced by the more radical political parties that were able to appeal to a wider spectrum of people.","na","National Library Board Singapore","text/html :. 17 KB, 2 p..","eng","na","admin","na","http://eresources.nlb.gov.sg/infopedia/articles/SIP_1150_2008-11-30.html","http://eservice.nlb.gov.sg/bookcoverwrapper/cover/2b0ddb7e-c581-4a0f-8807-c10538a09c99?s=MD","http://eservice.nlb.gov.sg/bookcoverwrapper/cover/2b0ddb7e-c581-4a0f-8807-c10538a09c99?s=SM"
47f41a49-d2d0-4953-a113-698160242cda,"Kranji Memorials","nlbshtx:Architecture and Landscape>>Building Types>>Monuments|War memorials--Singapore|Cemeteries--Singapore|nlbdltx:Arts>>Architecture>>Architectural structure|nlbdltx:History>>Asia>>Southeast Asia>>Singapore|National monuments","The Kranji Memorials, located off Woodlands Road, about 22 km from the city, is made up of three cemeteries: the Kranji War Cemetery, the Kranji Military Cemetery and the State Cemetery.","na","National Library Board Singapore","text/html :. 17 KB, 2 p..","eng","na","admin","na","http://eresources.nlb.gov.sg/infopedia/articles/SIP_183_2004-12-27.html","http://eservice.nlb.gov.sg/bookcoverwrapper/cover/47f41a49-d2d0-4953-a113-698160242cda?s=MD","http://eservice.nlb.gov.sg/bookcoverwrapper/cover/47f41a49-d2d0-4953-a113-698160242cda?s=SM"
f3aeb31e-bd87-40b8-916a-b8e330c07e36,"Goh Beng Kwan","nlbshtx:Personalities|nlbshtx:Arts|Personalities |Arts |Goh, Beng Kwan, 1937-|Artists-Singapore|nlbshtx:Personalities>>Biographies>>Artists>>Cultural Medallion Recipients|Award winners |Cultural Medallion Recipients (Art) |Visual Arts","Goh Beng Kwan (b. 26 December 1937, Medan, Sumatra, Indonesia–) is a pioneer Singapore modern artist known for his distinctive approach to abstraction and collage, as seen from his artworks. For his contributions to the local art scene, Goh was awarded the Cultural Medallion for Visual Arts in 1989.","na","National Library Board Singapore","text/html :. .","eng","na","admin","na","http://eresources.nlb.gov.sg/infopedia/articles/SIP_2014-01-23_124417.html","http://eservice.nlb.gov.sg/bookcoverwrapper/cover/f3aeb31e-bd87-40b8-916a-b8e330c07e36?s=MD","http://eservice.nlb.gov.sg/bookcoverwrapper/cover/f3aeb31e-bd87-40b8-916a-b8e330c07e36?s=SM"
edb0ecb8-6a6a-4d59-a498-f5c2d618e9ab,"Lin Chen","nlbshtx:Personalities>>Biographies>>Authors>>Cultural Medallion Recipients|Lin, Chen, 1919-2004 |Authors, Chinese--Singapore|Cultural Medallion Recipients (Theatre) |Theatre |Award winners |Theatrical directors |Playwrights","Lin Chen (b. 1919, Singapore–d. 29 August 2004, Singapore) was a pioneer theatre director and playwright who was active in the local Mandarin theatre scene in the 1950s and 1960s. He was also an accomplished writer who wrote short stories and prose under the pen names of Bai Meng, Ai Meng, Bai Dan and Bai Ni. For his achievements and contributions to the local theatre scene, Lin was awarded the Cultural Medallion Award for Theatre in 1982.","na","National Library Board Singapore","text/html :. .","eng","na","admin","na","http://eresources.nlb.gov.sg/infopedia/articles/SIP_2014-02-10_162644.html","http://eservice.nlb.gov.sg/bookcoverwrapper/cover/edb0ecb8-6a6a-4d59-a498-f5c2d618e9ab?s=MD","http://eservice.nlb.gov.sg/bookcoverwrapper/cover/edb0ecb8-6a6a-4d59-a498-f5c2d618e9ab?s=SM"
8f5769b5-ae30-4b4c-9f82-0b0d08c5dbc3,"Isa Kamari","nlbshtx:Personalities>>Biographies>>Authors>>Cultural Medallion Recipients|nlbshtx:Arts>>Literature>>Malay Literature>>Drama|Isa Kamari, 1960-|Authors, Malay--Singapore--Biography|Singaporean literature (Malay)|nlbdltx:Language and literature>>Literatures>>Austronesian and Oceanian literatures>>Malay literature|Cultural Medallion Recipients (Literature) |Drama","Isa Kamari (b. 1960, Singapore–) is a prominent figure in Singapore’s Malay literary scene. He has gained critical acclaim for many of his works, which range from novels and short stories to poetry and essays. He is also a musician, and has crafted scripts for television and theatre. In 2007, Isa was conferred the Cultural Medallion, the most prestigious arts award in Singapore, becoming the first non-fulltime artist to receive the award.","na","National Library Board Singapore","text/html :. 27 KB, 2 p..","eng","na","admin","na","http://eresources.nlb.gov.sg/infopedia/articles/SIP_991_2010-03-26.html","http://eservice.nlb.gov.sg/bookcoverwrapper/cover/8f5769b5-ae30-4b4c-9f82-0b0d08c5dbc3?s=MD","http://eservice.nlb.gov.sg/bookcoverwrapper/cover/8f5769b5-ae30-4b4c-9f82-0b0d08c5dbc3?s=SM"
c09dcb8e-3a2f-44e0-96a2-db68b7819b36,"Rex Shelley","nlbshtx:Personalities>>Biographies>>Authors|Shelley, Rex, 1930-2009|Authors, Singaporean--Biography|Award winners--Singapore--Biography|nlbdltx:Language and literature>>Literatures>>East and Southeast Asian literature>>Singapore literature|Writers","Rex Anthony Shelley (b. 27 October 1930, Singapore–d. 21 August 2009, Singapore) was an award-winning Singaporean writer best known for his quartet of novels that centre on the lives of Eurasians in Singapore and Malaya. An engineer by training and a member of the Public Service Commission for 31 years, Shelley started writing at the late age of 61. His first novel, The Shrimp People, clinched the National Book Development Council of Singapore’s top prize in 1992. His subsequent three novels also received positive critical responses and went on to win book awards. In recognition of his literary achievements, Shelley was honoured with the Singapore S.E.A. Write Award in 2007.","na","National Library Board Singapore","text/html :. 28 KB, 4 p..","eng","na","admin","na","http://eresources.nlb.gov.sg/infopedia/articles/SIP_1641_2010-01-31.html","http://eservice.nlb.gov.sg/bookcoverwrapper/cover/c09dcb8e-3a2f-44e0-96a2-db68b7819b36?s=MD","http://eservice.nlb.gov.sg/bookcoverwrapper/cover/c09dcb8e-3a2f-44e0-96a2-db68b7819b36?s=SM"
38d8c22e-cb73-4ae8-8590-da85caf74031,"Yong Shu Hoong","nlbshtx:Personalities>>Biographies>>Authors|Yong, Shu Hoong, 1966-|Poets--Biography|Authors, Singaporean--Singapore--Biography|Award winners--Singapore--Biography|nlbdltx:Language and literature>>Literatures>>East and Southeast Asian literature>>Singapore literature|Writers","Yong Shu Hoong (b. 1966, Singapore–) is an award-winning Singaporean poet and literary advocate. His collections of poetry include Isaac (1997), Isaac Revisited (2001), dowhile (2002), Frottage (2005) (which shared the 2006 Singapore Literature Prize with Unmarked Treasure (2004) by Cyril Wong) and From Within the Marrow (2010). He is the founder of subTEXT, a series of monthly literary readings that ran from 2001 to 2008, which is now held on an ad hoc basis. He is also the coordinator of the Mentor Access Project by the National Arts Council (NAC). Yong is currently a freelance writer and his articles have appeared in newspapers such as The Straits Times and My Paper.","na","National Library Board Singapore","text/html :. 27 KB, 4 p..","eng","na","admin","na","http://eresources.nlb.gov.sg/infopedia/articles/SIP_1640_2010-01-31.html","http://eservice.nlb.gov.sg/bookcoverwrapper/cover/38d8c22e-cb73-4ae8-8590-da85caf74031?s=MD","http://eservice.nlb.gov.sg/bookcoverwrapper/cover/38d8c22e-cb73-4ae8-8590-da85caf74031?s=SM"
b16df858-1fe8-4514-a6eb-438affb35573,"Khoo Cheng Tiong","nlbshtx:Personalities>>Biographies>>Community Leaders|Khoo Cheng Tiong, 1820-1896|Businessmen--Singapore--Biography|Rice trade--Singapore|nlbdltx:Business, finance and industry>>Industry>>Services>>Retail and wholesale|Community leaders","Khoo Cheng Tiong (邱正中) (b. 1820, Fujian China–d. 1896, Singapore), also known as Khoo Tock Xin (邱笃信), was a well-known rice merchant and the president of Thong Chai Medical Institution.","na","National Library Board Singapore","text/html :. 14 KB, 2 p. .","eng","na","admin","na","http://eresources.nlb.gov.sg/infopedia/articles/SIP_1766_2011-02-11.html","http://eservice.nlb.gov.sg/bookcoverwrapper/cover/b16df858-1fe8-4514-a6eb-438affb35573?s=MD","http://eservice.nlb.gov.sg/bookcoverwrapper/cover/b16df858-1fe8-4514-a6eb-438affb35573?s=SM"
b6f52e82-0006-4419-8568-f5e2ec0f0801,"Kuih tutu","nlbshtx:Ethnic Communities>>Food|Snack foods--Singapore|Cooking, Singaporean|nlbdltx:Cookery>>International and regional cooking>>Malay|nlbdltx:Cookery>>Types of meals>>Desserts|Ethnic foods","Kuih tutu is a small steamed cake made of finely pounded rice flour with a ground peanuts or grated coconut filling.  Thought to be Chinese or South Indian in origin, kuih tutu is believed to be unique to Singapore.","na","National Library Board Singapore","text/html :. 10 KB, 1 p..","eng","na","admin","na","http://eresources.nlb.gov.sg/infopedia/articles/SIP_1751_2011-01-05.html","http://eservice.nlb.gov.sg/bookcoverwrapper/cover/b6f52e82-0006-4419-8568-f5e2ec0f0801?s=MD","http://eservice.nlb.gov.sg/bookcoverwrapper/cover/b6f52e82-0006-4419-8568-f5e2ec0f0801?s=SM"
1f6d1e33-731f-4d47-9508-9a2ae619001b,"Chng Seok Tin","nlbshtx:Personalities>>Biographies>>Artists>>Cultural Medallion Recipients|Chng, Seok Tin, 1946-|Award winners--Singapore--Biography|Printmakers--Singapore--Biography|Authors, Singaporean--Biography|Artists--Singapore--Biography|nlbdltx:Language and literature>>Literatures>>East and Southeast Asian literature>>Singapore literature|nlbdltx:Arts>>Painting|nlbdltx:Sports, recreation and travel>>Handicrafts and hobbies>>Printmaking|Award winners |Printmakers |Sculptors |Cultural Medallion Recipients (Art)","Chng Seok Tin (b. 6 October 1946, Singapore–) is a multiple award-winning artist whose works have been widely showcased in Singapore and abroad. Between 1977 to 2015, she held over 34 solo and 138 group exhibitions. She pursued her art studies in Singapore, the United Kingdom, France and the US from 1971 to 1985, and for a decade from 1986, she taught tertiary-level printmaking and studio drawing.","na","National Library Board Singapore","text/html :. 70 KB, 8 p..","eng","na","admin","na","http://eresources.nlb.gov.sg/infopedia/articles/SIP_1385_2008-10-29.html","http://eservice.nlb.gov.sg/bookcoverwrapper/cover/1f6d1e33-731f-4d47-9508-9a2ae619001b?s=MD","http://eservice.nlb.gov.sg/bookcoverwrapper/cover/1f6d1e33-731f-4d47-9508-9a2ae619001b?s=SM"
